game,commence_time,bookmaker,team,decimal_odds,implied_prob,market,avg_decimal,rank,role,league
New York Jets vs Pittsburgh Steelers,2025-09-07 17:00:00+00:00,BetOnline.ag,Under 38.5,1.87,0.53475935828877,totals,1.8914285714285715,1.0,favorite,americanfootball_nfl
New York Jets vs Pittsburgh Steelers,2025-09-07 17:00:00+00:00,MyBookie.ag,Under 38.5,1.91,0.5235602094240838,totals,1.8914285714285715,1.0,favorite,americanfootball_nfl
New York Jets vs Pittsburgh Steelers,2025-09-07 17:00:00+00:00,ESPN BET,Under 38.5,1.87,0.53475935828877,totals,1.8914285714285715,1.0,favorite,americanfootball_nfl
New York Jets vs Pittsburgh Steelers,2025-09-07 17:00:00+00:00,Hard Rock Bet,Under 38.5,1.91,0.5235602094240838,totals,1.8914285714285715,1.0,favorite,americanfootball_nfl
New York Jets vs Pittsburgh Steelers,2025-09-07 17:00:00+00:00,Bovada,Under 38.5,1.91,0.5235602094240838,totals,1.8914285714285715,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetUS,Dallas Cowboys 9.0,1.83,0.5464480874316939,spreads,1.83,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,DraftKings,Over 47.5,1.91,0.5235602094240838,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Bally Bet,Over 47.5,1.92,0.5208333333333334,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,LowVig.ag,Over 47.5,1.93,0.5181347150259068,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetOnline.ag,Over 47.5,1.91,0.5235602094240838,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,MyBookie.ag,Over 47.5,1.91,0.5235602094240838,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,betPARX,Over 47.5,1.92,0.5208333333333334,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Hard Rock Bet,Over 47.5,1.91,0.5235602094240838,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,ESPN BET,Over 47.5,1.91,0.5235602094240838,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetMGM,Over 47.5,1.91,0.5235602094240838,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetRivers,Over 47.5,1.92,0.5208333333333334,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetUS,Over 47.5,1.91,0.5235602094240838,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Bovada,Over 47.5,1.87,0.53475935828877,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Fliff,Over 47.5,1.83,0.5464480874316939,totals,1.9046153846153844,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,DraftKings,Philadelphia Eagles,1.25,0.8,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Bally Bet,Philadelphia Eagles,1.22,0.819672131147541,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,LowVig.ag,Philadelphia Eagles,1.22,0.819672131147541,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetOnline.ag,Philadelphia Eagles,1.22,0.819672131147541,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,MyBookie.ag,Philadelphia Eagles,1.24,0.8064516129032259,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,betPARX,Philadelphia Eagles,1.22,0.819672131147541,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Hard Rock Bet,Philadelphia Eagles,1.25,0.8,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,ESPN BET,Philadelphia Eagles,1.24,0.8064516129032259,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetMGM,Philadelphia Eagles,1.24,0.8064516129032259,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetRivers,Philadelphia Eagles,1.22,0.819672131147541,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,BetUS,Philadelphia Eagles,1.22,0.819672131147541,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Bovada,Philadelphia Eagles,1.22,0.819672131147541,h2h,1.23,1.0,favorite,americanfootball_nfl
Philadelphia Eagles vs Dallas Cowboys,2025-09-05 00:20:00+00:00,Fliff,Philadelphia Eagles,1.23,0.8130081300813008,h2h,1.23,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,ESPN BET,Over 42.5,1.83,0.5464480874316939,totals,1.83,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,LowVig.ag,San Francisco 49ers,1.74,0.5747126436781609,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,BetOnline.ag,San Francisco 49ers,1.74,0.5747126436781609,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,DraftKings,San Francisco 49ers,1.74,0.5747126436781609,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,ESPN BET,San Francisco 49ers,1.74,0.5747126436781609,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,MyBookie.ag,San Francisco 49ers,1.75,0.5714285714285714,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,BetRivers,San Francisco 49ers,1.75,0.5714285714285714,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,betPARX,San Francisco 49ers,1.75,0.5714285714285714,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,Bally Bet,San Francisco 49ers,1.75,0.5714285714285714,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,BetMGM,San Francisco 49ers,1.74,0.5747126436781609,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,Hard Rock Bet,San Francisco 49ers,1.74,0.5747126436781609,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,BetUS,San Francisco 49ers,1.74,0.5747126436781609,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,Bovada,San Francisco 49ers,1.71,0.5847953216374269,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,Fliff,San Francisco 49ers,1.67,0.5988023952095809,h2h,1.7353846153846153,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,MyBookie.ag,San Francisco 49ers -2.0,1.91,0.5235602094240838,spreads,1.8833333333333335,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,BetUS,San Francisco 49ers -2.0,1.91,0.5235602094240838,spreads,1.8833333333333335,1.0,favorite,americanfootball_nfl
Seattle Seahawks vs San Francisco 49ers,2025-09-07 20:05:00+00:00,Fliff,San Francisco 49ers -2.0,1.83,0.5464480874316939,spreads,1.8833333333333335,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,LowVig.ag,Over 45.5,1.93,0.5181347150259068,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetOnline.ag,Over 45.5,1.91,0.5235602094240838,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,DraftKings,Over 45.5,1.89,0.5291005291005292,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,ESPN BET,Over 45.5,1.91,0.5235602094240838,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetRivers,Over 45.5,1.91,0.5235602094240838,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,betPARX,Over 45.5,1.91,0.5235602094240838,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Bally Bet,Over 45.5,1.91,0.5235602094240838,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetMGM,Over 45.5,1.87,0.53475935828877,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetUS,Over 45.5,1.91,0.5235602094240838,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Bovada,Over 45.5,1.91,0.5235602094240838,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Fliff,Over 45.5,1.83,0.5464480874316939,totals,1.8990909090909092,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,LowVig.ag,Washington Commanders,1.39,0.7194244604316548,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetOnline.ag,Washington Commanders,1.39,0.7194244604316548,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,DraftKings,Washington Commanders,1.38,0.7246376811594204,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,ESPN BET,Washington Commanders,1.38,0.7246376811594204,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,MyBookie.ag,Washington Commanders,1.37,0.7299270072992701,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetRivers,Washington Commanders,1.36,0.7352941176470588,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,betPARX,Washington Commanders,1.36,0.7352941176470588,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Bally Bet,Washington Commanders,1.36,0.7352941176470588,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetMGM,Washington Commanders,1.36,0.7352941176470588,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Hard Rock Bet,Washington Commanders,1.38,0.7246376811594204,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,BetUS,Washington Commanders,1.38,0.7246376811594204,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Bovada,Washington Commanders,1.37,0.7299270072992701,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Fliff,Washington Commanders,1.33,0.7518796992481203,h2h,1.3699999999999999,1.0,favorite,americanfootball_nfl
Washington Commanders vs New York Giants,2025-09-07 17:00:00+00:00,Hard Rock Bet,Washington Commanders -5.0,1.87,0.53475935828877,spreads,1.87,1.0,favorite,americanfootball_nfl
