game,commence_time,bookmaker,team,decimal_odds,implied_prob,market,avg_decimal,rank,role,league
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,BetRivers,Seattle Mariners,1.85,0.5405405405405405,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,Bally Bet,Seattle Mariners,1.85,0.5405405405405405,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,betPARX,Seattle Mariners,1.85,0.5405405405405405,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,ESPN BET,Seattle Mariners,1.87,0.53475935828877,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,MyBookie.ag,Seattle Mariners,1.87,0.53475935828877,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,BetUS,Seattle Mariners,1.91,0.5235602094240838,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,BetAnySports,Tampa Bay Rays 2.5,1.34,0.7462686567164178,spreads,1.34,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,BetRivers,Under 8.0,1.88,0.5319148936170213,totals,1.88,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,Bally Bet,Under 8.0,1.88,0.5319148936170213,totals,1.88,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,betPARX,Under 8.0,1.88,0.5319148936170213,totals,1.88,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,BetAnySports,Miami Marlins 2.5,1.29,0.7751937984496123,spreads,1.29,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,Fliff,Over 8.5,1.71,0.5847953216374269,totals,1.74,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,Hard Rock Bet,Over 8.5,1.77,0.5649717514124294,totals,1.74,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,FanDuel,Washington Nationals,1.86,0.5376344086021505,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,MyBookie.ag,Washington Nationals,1.86,0.5376344086021505,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,LowVig.ag,Washington Nationals,1.91,0.5235602094240838,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,BetOnline.ag,Washington Nationals,1.91,0.5235602094240838,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,DraftKings,Washington Nationals,1.87,0.53475935828877,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,BetUS,Washington Nationals,1.92,0.5208333333333334,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,Bovada,Washington Nationals,1.85,0.5405405405405405,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,BetMGM,Washington Nationals,1.87,0.53475935828877,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,Hard Rock Bet,Washington Nationals,1.87,0.53475935828877,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,ESPN BET,Washington Nationals,1.83,0.5464480874316939,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,betPARX,Washington Nationals,1.89,0.5291005291005292,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,Bally Bet,Washington Nationals,1.89,0.5291005291005292,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
Washington Nationals vs Miami Marlins,2025-09-02 22:45:00+00:00,BetRivers,Washington Nationals,1.89,0.5291005291005292,h2h,1.8784615384615386,1.0,favorite,baseball_mlb
